MSISDN,Resource_Value,Resource_Type,Amount_Charged,Datetime_Charged
9230701049720,59,Data,3,2023-07-04 00:17:24
9230460235560,28,Data,0,2023-11-30 13:34:42
9230164904391,11,Data,9,2024-04-11 08:20:06
9230463124616,12,SMS,0,2024-04-15 03:37:57
9230338854256,14,Data,12,2024-08-29 14:53:21
9230844863890,3,SMS,0,2023-03-07 00:51:21
9230865836147,32,SMS,2,2024-04-25 11:33:00
9230999762562,68,Data,0,2023-04-17 14:43:08
9230515222731,17,SMS,0,2024-08-30 21:12:18
9230628658338,9,Data,11,2023-04-23 17:15:41
9230737442961,28,Data,0,2023-10-29 05:46:09
9230859759249,49,Data,15,2023-04-07 03:29:59
9230965222030,13,Voice,0,2023-04-20 13:43:47
9230555117124,8,SMS,12,2024-04-30 19:15:24
9230859759249,57,Data,0,2023-08-04 04:43:36
9230408988930,260,Voice,9,2023-02-20 09:07:48
9230530607842,89,Data,8,2023-03-07 19:39:20
9230719228714,27,SMS,20,2024-07-16 06:10:59
9230371331909,30,Data,0,2024-10-03 04:17:09
9230324505412,38,Data,5,2023-06-28 23:39:57
9230681362355,96,Data,0,2024-06-11 10:59:15
9230710465361,30,Data,0,2024-08-02 01:37:26
9230793158951,15,Voice,19,2024-02-17 12:10:29
9230877653565,31,SMS,0,2023-01-28 15:28:28
9230563265024,45,SMS,0,2023-05-25 08:07:22
9230620961607,101,Voice,0,2024-09-05 13:30:17
9230952507106,23,SMS,10,2024-07-22 07:31:17
9230463124616,33,SMS,6,2023-09-19 01:03:24
9230804848289,57,Data,0,2023-08-29 22:52:56
9230128026064,25,SMS,0,2023-06-26 05:52:28
9230458233434,76,Data,7,2023-04-08 10:40:59
9230220901940,152,Voice,0,2024-04-28 22:17:28
9230718459155,76,Data,4,2024-10-10 00:56:59
9230270449680,293,Voice,0,2024-10-16 16:32:31
9230274619633,181,Voice,0,2023-11-02 14:54:58
9230136370951,27,SMS,18,2024-10-06 15:07:33
9230175168797,23,SMS,0,2023-08-01 11:00:18
9230185115570,16,Data,7,2024-03-31 01:55:46
9230483525064,45,Data,0,2023-10-14 12:50:54
9230770746433,251,Voice,1,2024-04-15 23:00:12
9230518716541,65,Data,0,2023-08-19 11:10:08
9230277146142,4,SMS,5,2023-11-04 04:23:45
9230338854256,114,Voice,0,2024-06-01 22:11:16
9230912538628,74,Data,6,2024-04-17 09:57:45
9230104488435,8,Data,0,2023-03-12 03:09:05
9230975398588,6,SMS,0,2024-04-24 21:21:58
9230417634205,9,SMS,0,2024-04-30 00:01:33
9230243179920,90,Data,13,2024-12-05 18:26:47
9230958106815,35,Data,0,2023-07-07 05:43:04
9230104488435,23,SMS,11,2023-03-26 23:56:49
9230445974479,19,SMS,18,2024-12-21 13:40:16
9230174392318,43,Data,14,2023-11-22 10:18:17
9230861468048,45,Voice,3,2024-10-14 06:31:56
9230854996962,16,SMS,0,2023-12-13 21:50:58
9230949423190,54,Data,18,2023-10-24 14:29:45
9230584157454,16,SMS,0,2023-06-20 08:01:00
9230214230900,33,SMS,0,2024-07-29 04:06:45
9230336452998,37,Data,0,2024-03-04 19:08:29
9230988629670,27,SMS,0,2024-04-05 17:31:36
9230845739714,160,Voice,11,2023-04-28 04:46:29
9230768600866,191,Voice,10,2023-12-23 07:45:50
9230995147362,5,SMS,9,2023-09-23 04:48:18
9230242009124,13,Data,5,2023-07-06 00:33:36
9230894240000,97,Data,16,2023-04-27 13:01:03
9230248021475,174,Voice,0,2024-04-01 21:44:00
9230874591636,10,SMS,19,2024-09-30 12:59:52
9230140927318,259,Voice,0,2024-11-13 12:10:57
9230583143146,46,Data,11,2023-12-10 05:51:41
9230988629670,123,Voice,3,2024-08-19 11:31:34
9230141894241,7,SMS,0,2023-10-04 03:48:02
9230913469186,27,Voice,16,2023-08-05 22:58:32
9230783578773,100,Data,0,2024-05-17 16:16:11
9230270449680,94,Data,0,2023-02-17 08:46:00
9230759296495,29,SMS,9,2023-09-10 00:31:39
9230894240000,24,Data,0,2024-01-08 06:35:21
9230677273280,181,Voice,15,2024-09-13 09:32:03
9230134569915,284,Voice,0,2024-04-15 17:53:19
9230845937238,49,SMS,3,2024-06-17 11:07:40
9230620962249,36,Voice,0,2024-12-08 22:48:34
9230286659796,24,SMS,0,2023-07-06 23:12:42
9230203822216,195,Voice,19,2023-04-20 00:13:42
9230989253929,78,Data,15,2024-06-09 00:46:17
9230202281036,2,SMS,0,2023-03-24 10:27:58
9230815165481,253,Voice,0,2024-05-30 03:11:25
9230195976999,89,Data,0,2023-12-07 17:51:13
9230874225782,96,Data,0,2023-03-09 01:38:27
9230788912728,9,SMS,0,2024-02-14 04:23:57
9230199794288,41,Data,0,2024-04-19 07:49:37
9230758196297,34,SMS,3,2023-09-15 06:08:50
9230232190327,40,Voice,11,2023-02-07 16:32:35
9230703883514,77,Data,0,2023-05-17 03:25:10
9230584157454,58,Data,15,2024-11-03 21:26:53
9230221414651,136,Voice,4,2023-10-04 06:26:03
9230493806941,60,Data,0,2024-01-31 23:43:49
9230845937238,47,SMS,0,2024-04-26 19:01:59
9230817598215,12,SMS,15,2024-03-28 18:57:41
9230927069977,18,SMS,16,2023-05-06 11:17:45
9230181232816,43,SMS,0,2023-05-02 10:05:03
9230705284347,81,Data,18,2023-05-21 09:51:08
9230608797513,116,Voice,0,2023-06-09 07:08:50
9230899644989,45,SMS,1,2023-11-17 19:45:21
9230927069977,34,SMS,13,2024-11-13 01:29:19
9230220901940,7,SMS,0,2023-08-23 23:53:08
9230532210174,42,Data,0,2024-09-18 17:42:05
9230734119779,40,SMS,9,2024-08-28 05:58:38
9230292331082,7,SMS,15,2024-06-25 18:38:17
9230483063262,46,SMS,4,2024-07-16 05:44:50
9230991595287,206,Voice,2,2023-05-12 03:16:20
9230745590992,64,Data,0,2023-06-14 00:13:28
9230764380110,5,Data,0,2024-05-08 00:35:46
9230869170025,23,SMS,15,2023-08-29 21:43:10
9230276004324,78,Data,0,2023-05-10 22:38:34
9230535496574,157,Voice,0,2023-03-24 14:37:52
9230377208567,77,Data,0,2023-06-22 18:44:00
9230518716541,100,Data,10,2023-12-18 05:20:15
9230989253929,1,SMS,14,2024-07-18 08:42:54
9230273259061,66,Data,0,2024-04-11 06:33:40
9230185115570,17,SMS,16,2023-02-22 05:43:44
9230260106137,18,SMS,0,2024-04-26 07:19:03
9230681362355,28,Data,1,2024-05-27 19:27:15
9230710465361,67,Voice,0,2023-12-05 01:08:34
9230859659207,81,Data,0,2023-01-07 16:48:40
9230131212541,75,Data,6,2023-10-02 18:39:03
9230406147934,19,SMS,17,2024-01-08 00:47:54
9230114635206,8,Data,6,2024-10-25 14:03:33
9230172475544,46,SMS,2,2023-07-14 06:51:42
9230336452998,4,Data,11,2024-01-27 20:32:16
9230935333762,20,SMS,0,2024-08-11 19:48:10
9230261321312,21,Data,12,2024-09-09 03:30:04
9230854996962,33,SMS,0,2024-04-16 00:29:21
9230797852798,110,Voice,0,2023-02-05 16:11:23
9230877924960,264,Voice,17,2024-05-06 23:37:04
9230491725711,3,Data,12,2024-12-25 05:14:25
9230859659207,1,SMS,18,2024-01-20 03:49:42
9230759262037,33,Data,0,2024-05-28 18:30:12
9230353836706,40,Data,10,2023-02-19 19:17:12
9230696877696,193,Voice,17,2024-05-21 00:59:08
9230678073159,50,Voice,5,2023-07-31 02:22:32
9230292005339,42,Voice,0,2024-07-12 00:19:21
9230406147934,3,SMS,0,2023-08-10 23:03:23
9230538379054,135,Voice,8,2024-11-02 23:03:49
9230549696488,10,Data,0,2023-08-03 05:07:10
9230878479840,36,SMS,0,2024-10-31 23:59:58
9230874591636,162,Voice,0,2023-05-26 08:24:17
9230369808467,7,SMS,12,2023-04-11 15:09:09
9230490717091,40,SMS,15,2023-05-15 08:01:56
9230843939004,202,Voice,0,2024-02-07 06:33:52
9230395884015,32,SMS,0,2023-07-06 15:07:41
9230692205256,28,Data,14,2023-10-11 03:58:25
9230199794288,95,Data,0,2023-11-26 12:18:04
9230764380110,35,SMS,4,2024-06-25 06:24:27
9230380831002,12,Voice,0,2023-01-29 00:04:41
9230627366212,284,Voice,3,2024-07-21 06:16:20
9230521850876,94,Voice,0,2024-01-07 06:28:58
9230610000463,36,Voice,0,2023-10-12 09:06:27
9230917703637,43,SMS,0,2024-05-07 08:31:31
9230986337820,205,Voice,0,2023-11-11 11:10:39
9230407100763,50,Data,0,2023-08-07 07:21:26
9230243179920,32,Voice,1,2024-05-24 11:04:01
9230737442961,42,SMS,7,2024-03-16 12:07:37
9230320913591,36,Data,17,2024-12-02 16:28:50
9230293952148,178,Voice,12,2023-08-02 09:38:52
9230428352927,73,Data,0,2023-10-31 07:18:16
9230403240894,23,Voice,5,2023-01-23 11:50:14
9230429988720,9,SMS,0,2024-11-23 11:49:57
9230610000463,25,Data,0,2024-01-21 13:20:44
9230261321312,44,Voice,0,2024-12-11 15:04:01
9230993322733,71,Data,0,2024-04-29 20:21:35
9230587802695,262,Voice,11,2024-12-21 01:33:52
9230671758459,32,SMS,16,2024-06-04 05:14:22
9230671681911,56,Voice,0,2024-02-26 22:59:29
9230531683554,5,Voice,0,2023-03-14 05:33:57
9230280094327,51,Voice,12,2023-07-06 02:33:41
9230782878829,99,Voice,0,2023-05-04 04:19:21
9230859759249,198,Voice,0,2023-12-26 04:11:07
9230274619633,281,Voice,20,2023-08-11 22:44:53
9230773751253,33,SMS,0,2023-03-27 14:27:01
9230740178078,66,Data,16,2023-10-27 07:31:55
9230759262037,9,Voice,0,2023-04-26 14:04:23
9230702302189,33,SMS,0,2023-08-11 12:33:47
9230270449680,8,Voice,14,2024-03-20 02:48:24
9230869170025,94,Voice,11,2023-11-09 13:18:04
9230892354021,177,Voice,0,2024-02-01 21:23:15
9230609873958,61,Voice,8,2024-12-27 21:07:38
9230696877696,1,SMS,0,2024-05-26 19:02:11
9230957219651,26,SMS,0,2024-08-25 21:36:10
9230292331082,32,SMS,9,2024-04-06 05:26:31
9230758196297,73,Data,15,2024-07-17 12:00:48
9230535496574,45,Data,0,2024-07-11 02:29:29
9230535496574,13,Data,0,2024-01-04 04:57:26
9230863763764,269,Voice,0,2024-05-19 18:36:24
9230773751253,3,Data,0,2024-07-25 10:53:23
9230296988060,62,Voice,0,2024-02-21 16:42:57
9230367979227,281,Voice,1,2024-07-31 08:26:24
9230243179920,69,Data,19,2023-12-26 22:09:34
9230416880924,10,SMS,0,2023-10-24 17:08:56
9230648571772,17,SMS,0,2023-08-28 04:00:55
9230542774756,46,SMS,14,2024-08-14 03:54:17
9230281653523,2,Data,15,2024-08-17 22:42:37
9230177089747,74,Voice,15,2023-02-09 05:52:43
9230998618451,22,SMS,7,2023-04-27 12:43:33
9230449994233,226,Voice,0,2023-01-15 16:39:21
9230518716541,29,Data,0,2024-04-26 17:47:24
9230445523109,69,Data,15,2024-11-28 09:39:21
9230182771385,35,SMS,0,2024-12-28 03:00:07
9230805185257,92,Data,13,2023-05-09 02:47:31
9230206172868,47,SMS,10,2024-07-07 09:06:08
9230865562600,51,Data,0,2023-12-16 08:36:44
9230257976986,206,Voice,15,2023-10-30 05:51:02
9230407015189,42,Data,0,2023-03-03 12:20:10
9230877924960,23,SMS,3,2024-07-30 16:57:26
9230231393360,8,SMS,0,2023-05-19 07:22:42
9230478323663,20,SMS,1,2024-12-08 19:30:24
9230678073159,26,SMS,16,2024-02-10 17:22:29
9230659891639,20,SMS,0,2024-08-05 21:56:17
9230817598215,20,Voice,0,2023-11-24 13:14:20
9230203803040,94,Data,0,2024-02-04 15:48:34
9230781941999,44,SMS,0,2024-06-23 12:53:04
9230136370951,173,Voice,0,2023-05-23 11:29:52
9230243910318,29,Data,0,2024-10-16 01:52:28
9230110752086,207,Voice,0,2023-09-14 07:32:59
9230768882619,44,Data,0,2024-10-12 15:22:27
9230445523109,277,Voice,0,2023-02-28 17:25:26
9230150956349,74,Data,10,2023-04-20 07:57:10
9230457133173,36,Data,16,2024-05-24 02:16:51
9230549696488,40,SMS,8,2024-09-25 19:37:12
9230364676464,45,SMS,0,2024-10-24 02:56:33
9230533971297,151,Voice,0,2024-02-25 14:09:14
9230445974479,40,SMS,14,2024-03-23 14:03:43
9230877653565,257,Voice,4,2024-12-06 05:07:14
9230781941999,45,SMS,0,2023-07-15 17:19:02
9230340061181,54,Data,11,2023-03-27 02:07:08
9230371232044,122,Voice,13,2023-06-16 03:54:44
9230297855405,91,Data,0,2023-04-07 18:15:15
9230297855405,114,Voice,17,2023-12-14 04:25:28
9230461913145,122,Voice,20,2023-01-09 20:56:25
9230260106137,26,SMS,1,2023-06-18 09:17:36
9230768882619,148,Voice,0,2023-06-29 05:33:49
9230532570407,16,Data,0,2023-04-23 08:42:40
9230320913591,26,Data,0,2023-07-08 03:11:32
9230804972100,92,Voice,7,2023-12-25 19:39:16
9230289915767,30,Data,19,2023-05-18 13:10:21
9230951046596,29,SMS,0,2024-05-18 09:49:51
9230286659796,270,Voice,0,2024-10-21 11:04:39
9230620962249,28,SMS,14,2024-12-11 01:35:28
9230376679320,1,SMS,0,2024-02-16 22:07:10
9230857572590,23,SMS,0,2024-03-22 02:27:10
9230861468048,45,Data,12,2023-11-07 10:46:46
9230782878829,91,Data,0,2023-09-17 08:43:41
9230701049720,28,SMS,0,2023-12-02 20:06:12
9230582711549,232,Voice,13,2023-04-10 01:36:00
9230996629579,56,Data,19,2024-12-31 17:17:55
9230532210174,63,Data,13,2023-10-09 18:26:42
9230877924960,29,SMS,0,2024-09-21 17:22:57
9230913067921,5,SMS,17,2023-01-15 18:25:37
9230644375655,24,SMS,0,2024-10-17 13:56:51
9230240764422,105,Voice,12,2023-01-09 08:05:43
9230771370719,133,Voice,5,2024-09-03 04:36:02
9230430137914,26,SMS,14,2023-12-07 01:16:08
9230668420188,90,Data,0,2023-04-18 10:55:22
9230681362355,2,SMS,0,2023-04-11 02:21:44
9230889163981,224,Voice,0,2023-01-29 10:19:17
9230283949996,284,Voice,0,2023-02-07 12:09:48
9230988629670,16,SMS,0,2024-07-16 16:43:28
9230478323663,91,Data,0,2023-01-02 13:07:42
9230390393385,80,Data,20,2024-12-16 00:31:57
9230367979227,20,Voice,0,2024-08-15 12:49:37
9230877924960,84,Data,17,2024-04-15 04:18:25
9230906222160,50,SMS,0,2023-09-18 20:17:51
9230175549082,182,Voice,2,2024-06-30 15:43:17
9230498727181,30,SMS,19,2024-09-12 14:45:12
9230542774756,243,Voice,14,2023-03-12 17:20:32
9230553625236,36,Voice,0,2024-10-13 12:22:40
9230439195173,185,Voice,15,2024-01-10 02:50:02
9230838747192,28,SMS,0,2023-03-04 17:53:19
9230198819986,47,SMS,7,2023-05-23 19:58:48
9230113042916,43,SMS,15,2023-03-23 05:50:37
9230260106137,92,Voice,0,2024-01-09 10:30:36
9230933143804,26,Data,1,2024-07-06 18:41:00
9230276004324,51,Voice,0,2024-02-23 19:27:10
9230683830895,39,SMS,16,2023-04-21 19:40:47
9230636066934,266,Voice,0,2024-12-30 05:55:17
9230680847512,222,Voice,18,2023-01-02 06:15:43
9230712491291,10,SMS,10,2024-07-22 03:52:55
9230324505412,6,Data,14,2023-12-23 23:03:49
9230316119294,10,SMS,13,2024-11-23 08:59:45
9230199794288,83,Data,0,2024-08-15 13:40:40
9230291832784,5,SMS,0,2024-07-12 05:55:51
9230483525064,12,SMS,0,2023-03-23 02:30:00
9230816548778,43,SMS,0,2024-10-05 15:20:07
9230338854256,280,Voice,0,2023-11-23 21:57:31
9230134569915,80,Voice,0,2024-11-16 21:37:40
9230737100009,255,Voice,0,2024-07-07 10:11:15
9230532210174,10,SMS,12,2024-07-27 21:09:16
9230291832784,31,Data,0,2023-11-08 07:58:23
9230518716541,156,Voice,20,2024-12-03 01:45:38
9230242009124,273,Voice,0,2024-09-02 09:55:14
9230488988175,65,Data,20,2023-11-30 23:30:47
9230169412325,134,Voice,20,2023-12-10 22:44:39
9230277146142,48,SMS,14,2024-08-08 09:39:27
9230438965158,49,SMS,0,2023-03-16 04:34:31
9230156332171,16,Data,12,2024-09-23 11:56:21
9230277146142,229,Voice,0,2024-11-27 05:47:49
9230993322733,79,Voice,17,2023-06-26 11:23:22
9230541679053,67,Data,0,2024-08-23 18:10:52
9230293952148,80,Data,0,2023-02-21 01:49:51
9230862699321,219,Voice,0,2023-09-11 09:17:27
9230927917724,30,Data,18,2024-06-15 06:31:59
9230793158951,42,Voice,7,2024-04-27 05:04:57
9230737442961,81,Data,0,2023-01-30 21:05:06
9230584177819,7,Data,13,2024-09-09 19:31:01
9230531683554,2,Data,0,2024-08-31 05:17:30
9230538379054,41,SMS,0,2023-10-05 12:38:29
9230213698765,94,Data,0,2024-11-29 06:45:18
9230899644989,62,Data,13,2024-08-27 03:17:40
9230843939004,24,Data,18,2023-07-31 15:48:50
9230938865042,272,Voice,0,2023-03-10 03:43:13
9230488909528,199,Voice,5,2024-01-24 08:48:10
9230773751253,43,SMS,0,2023-12-16 21:32:40
9230694303636,168,Voice,12,2023-12-03 20:02:14
9230719228714,82,Data,6,2024-12-26 15:26:13
9230747965604,34,SMS,2,2024-01-30 22:30:57
9230929167854,80,Data,13,2023-03-04 15:22:00
9230783578773,270,Voice,0,2024-12-13 16:35:58
9230515222731,26,SMS,0,2023-02-24 23:34:50
9230174392318,10,SMS,3,2024-04-13 05:27:39
9230406147934,38,SMS,0,2023-07-19 10:26:07
9230836421597,138,Voice,13,2023-12-30 09:54:33
9230951173620,211,Voice,0,2024-06-14 14:14:19
9230293207299,27,Data,13,2024-06-12 11:49:27
9230371331909,25,SMS,9,2024-02-05 00:26:42
9230531683554,15,SMS,0,2023-05-02 01:04:31
9230776465178,76,Voice,16,2024-01-20 11:36:52
9230628658338,4,Data,3,2023-05-31 21:27:50
9230134569915,101,Voice,0,2024-06-04 21:44:15
9230625617252,53,Data,18,2023-11-13 05:01:07
9230582461373,86,Data,14,2024-04-11 13:04:43
9230718459155,123,Voice,0,2024-02-12 23:14:12
9230690127388,109,Voice,16,2024-01-18 22:52:25
9230841273951,50,SMS,5,2024-04-30 13:56:46
9230865836147,47,SMS,11,2024-11-11 23:20:15
9230296988060,2,SMS,0,2024-09-16 06:35:35
9230203803040,39,Data,9,2023-01-09 22:17:16
9230320913591,48,Data,17,2023-06-06 23:48:03
9230198819986,270,Voice,19,2024-02-06 08:09:04
9230906222160,6,SMS,0,2024-12-24 18:59:53
9230237322715,34,SMS,0,2024-09-23 09:23:00
9230865562600,2,SMS,0,2023-11-05 05:40:25
9230198819986,12,SMS,5,2024-04-22 17:18:38
9230488988175,37,SMS,0,2023-02-10 21:05:41
9230297855405,35,SMS,0,2023-12-04 13:46:11
9230988629670,39,Data,12,2023-11-03 15:37:14
9230924151654,91,Voice,0,2024-04-02 14:21:47
9230141002657,124,Voice,11,2024-08-04 11:30:15
9230608137268,143,Voice,0,2023-07-18 21:31:50
9230237324066,46,SMS,0,2023-11-13 10:26:22
9230570122595,40,SMS,3,2023-09-26 07:22:25
9230751286997,84,Data,0,2023-12-24 18:16:17
9230988629670,24,SMS,0,2024-10-30 14:48:57
9230323952441,43,Data,4,2024-12-12 08:03:56
9230493806941,8,Voice,19,2023-07-27 18:45:18
9230621495764,166,Voice,0,2024-02-27 04:31:14
9230878479840,15,Data,5,2024-01-27 15:53:14
9230560138149,46,Data,0,2024-12-13 08:57:28
9230998618451,39,Data,3,2024-09-11 07:08:51
9230677426741,27,Data,0,2023-10-25 22:13:47
9230740178078,37,SMS,0,2024-04-26 20:39:39
9230869170025,166,Voice,3,2024-10-14 09:38:23
9230681362355,217,Voice,10,2023-04-07 02:49:22
9230260106137,272,Voice,10,2024-02-16 08:14:45
9230284966704,272,Voice,17,2024-11-29 12:13:56
9230620961607,27,SMS,0,2023-01-12 01:57:46
9230823544998,10,Voice,0,2023-07-06 20:27:33
9230380831002,29,Data,0,2024-10-31 14:35:22
9230231393360,49,SMS,1,2023-10-22 06:48:03
9230898156533,224,Voice,19,2023-12-08 23:50:41
9230302161434,21,SMS,4,2024-04-07 05:13:11
9230237841298,221,Voice,0,2024-09-08 19:45:52
9230174337699,267,Voice,12,2023-08-09 06:34:39
9230509988441,289,Voice,0,2024-09-27 03:43:55
9230131679184,11,SMS,0,2024-12-04 01:12:58
9230949423190,27,SMS,0,2024-04-16 13:35:13
9230677426741,55,Data,18,2023-03-03 06:15:17
9230600587929,185,Voice,0,2024-08-19 11:19:27
9230239925602,265,Voice,0,2024-10-13 08:17:35
9230363807566,17,SMS,0,2023-06-12 13:59:48
9230284966704,97,Voice,16,2024-04-27 20:08:01
9230863903371,15,Data,0,2023-02-18 10:15:16
9230134569915,235,Voice,0,2023-06-22 20:29:08
9230340148689,82,Data,0,2023-06-15 08:59:19
9230988629670,95,Data,0,2024-06-04 12:15:39
9230421889309,61,Data,8,2023-06-23 19:43:41
9230610000463,18,Data,11,2023-07-31 16:27:19
9230859259858,133,Voice,2,2023-03-29 03:12:28
9230458233434,85,Voice,0,2023-10-04 16:39:13
9230509988441,270,Voice,2,2023-10-09 15:43:50
9230892354021,44,SMS,4,2024-07-06 07:46:33
9230371232044,153,Voice,0,2023-08-26 00:25:34
9230293207299,70,Voice,14,2023-11-20 03:39:47
9230206172868,54,Data,0,2024-03-18 07:08:53
9230130432269,62,Voice,0,2024-03-01 08:37:48
9230874591636,94,Data,0,2024-04-28 04:21:38
9230407100763,91,Voice,0,2023-07-03 04:24:13
9230608797513,170,Voice,14,2024-09-20 01:10:06
9230297580025,5,Data,0,2024-04-15 19:18:24
9230626020914,34,Voice,7,2023-03-31 12:30:06
9230493806941,108,Voice,0,2024-05-26 07:35:28
9230293207299,17,SMS,6,2023-09-15 05:04:05
9230756956744,24,SMS,0,2023-05-04 01:44:55
9230841273951,22,SMS,19,2024-10-27 21:53:47
9230639362130,75,Data,0,2024-03-29 14:04:48
9230518716541,43,Data,2,2024-09-18 09:06:57
9230771370719,36,Data,15,2024-05-16 05:15:43
9230934702779,74,Data,0,2023-05-02 23:00:44
9230135736693,40,SMS,7,2024-05-18 02:57:54
9230338854256,45,Data,0,2024-02-04 02:25:34
9230717631811,18,SMS,11,2023-02-05 19:35:54
9230302161434,201,Voice,6,2024-08-27 03:17:11
9230877452953,55,Voice,8,2023-04-29 01:50:18
9230252568240,17,SMS,0,2023-04-22 05:10:54
9230363807566,28,SMS,14,2023-04-15 07:24:39
9230712491291,99,Voice,3,2023-04-15 14:05:28
9230407100763,24,Voice,0,2024-08-31 23:43:34
9230364676464,33,Voice,5,2023-02-21 04:33:17
9230224461766,218,Voice,0,2024-10-12 04:15:20
9230530607842,89,Voice,10,2023-06-19 03:10:46
9230816548778,131,Voice,0,2024-05-19 20:26:42
9230799348185,199,Voice,0,2023-05-11 06:19:51
9230224556190,17,SMS,13,2023-10-10 16:40:22
9230898156533,59,Data,0,2024-01-23 13:02:50
9230715340104,9,Data,3,2024-10-12 19:21:16
9230999762562,19,Data,20,2023-06-04 07:40:56
9230371232044,14,SMS,7,2023-11-13 21:23:08
9230823544998,33,SMS,0,2023-07-06 14:03:38
9230377119445,150,Voice,0,2023-12-06 21:00:39
9230582711549,239,Voice,0,2023-06-21 09:35:20
9230671758459,12,SMS,0,2024-09-30 11:36:21
9230216678436,89,Data,0,2023-03-12 18:24:00
9230889042748,104,Voice,0,2023-07-26 00:25:48
9230993414106,41,SMS,0,2024-12-01 11:20:33
9230478323663,32,SMS,11,2023-06-24 07:39:18
9230938865042,95,Data,13,2024-06-05 17:35:36
9230999762562,30,SMS,0,2024-03-12 09:54:22
9230484748077,50,SMS,0,2024-11-26 08:36:36
9230239925602,5,Voice,5,2023-12-09 14:53:22
9230293207299,173,Voice,0,2024-09-23 05:41:09
9230136074684,39,SMS,16,2024-04-10 15:07:34
9230270654265,39,SMS,9,2024-10-26 23:07:25
9230478323663,38,SMS,0,2023-10-14 13:32:52
9230894240000,32,SMS,9,2024-02-27 07:18:13
9230274619633,39,Data,0,2023-09-23 22:45:05
9230525329325,18,SMS,10,2024-09-12 08:57:56
9230489567018,213,Voice,6,2023-08-13 01:10:46
9230575260490,296,Voice,9,2023-07-27 03:58:25
9230372387956,38,SMS,0,2023-04-25 12:28:15
9230262593890,79,Voice,0,2024-03-08 16:32:12
9230243910318,16,SMS,3,2024-09-18 10:57:34
9230377119445,23,SMS,4,2024-06-11 07:57:41
9230678073159,76,Data,0,2023-04-20 11:08:54
9230648571772,44,SMS,0,2024-10-24 21:39:31
9230600587929,20,SMS,0,2023-06-27 08:38:32
9230458233434,73,Data,0,2024-10-23 15:57:34
9230243910318,19,SMS,14,2024-02-27 10:37:06
9230102123429,30,Data,0,2023-01-05 04:18:27
9230262593890,63,Data,8,2023-04-19 21:51:42
9230731598505,42,SMS,12,2024-03-11 04:22:18
9230865562600,85,Voice,0,2023-04-21 07:05:12
9230859259858,28,SMS,0,2023-04-10 19:31:54
9230136370951,97,Voice,0,2023-09-09 21:30:27
9230648571772,272,Voice,0,2024-01-30 09:13:31
9230613161747,45,Voice,2,2023-11-21 06:29:20
9230770746433,90,Data,0,2024-10-20 11:05:46
9230445974479,23,SMS,7,2024-04-13 14:27:55
9230951046596,37,SMS,0,2024-02-10 12:39:30
9230894993614,58,Data,0,2023-10-25 23:04:04
9230878531833,45,Voice,1,2023-02-01 10:19:29
9230530607842,64,Data,0,2023-05-07 07:01:02
9230838747192,89,Data,0,2024-11-12 09:17:38
9230889163981,76,Voice,16,2023-12-07 05:40:16
9230986337820,40,SMS,0,2024-06-14 03:45:12
9230460925197,3,Data,0,2023-05-17 11:47:54
9230548067772,24,SMS,0,2023-01-05 05:04:10
9230116725380,94,Voice,0,2024-06-22 22:54:15
9230177089747,74,Data,13,2024-08-15 07:32:59
9230292005339,6,SMS,4,2023-02-27 12:54:49
9230509493265,76,Data,0,2024-11-26 02:43:44
9230620962249,299,Voice,0,2023-10-28 08:08:55
9230608137268,31,SMS,16,2024-02-15 16:24:49
9230750008450,86,Data,19,2024-11-21 19:16:54
9230340148689,41,SMS,6,2024-03-07 05:30:18
