MSISDN,Data_Browsing_Allowance,SMS_Allowance,Voice_On-Net_Allowance,Voice_Off-Net_Allowance,Data_Social_Allowance,Datetime,Amount
9230776465178,5934,242,50,101,885,2024-03-04 18:05:51,313
9230102123429,8276,953,433,114,897,2024-03-16 12:30:23,246
9230759296495,8658,328,472,38,1095,2023-12-06 07:39:12,112
9230281653523,8297,265,235,278,1644,2024-08-17 04:11:12,946
9230356540951,7837,464,324,26,1126,2024-08-26 10:07:02,724
9230995147362,6815,970,265,214,2614,2024-04-21 09:10:16,868
9230952507106,3722,918,153,57,1467,2023-03-15 06:54:17,646
9230380721970,6594,862,88,124,1375,2023-10-08 13:13:57,663
9230276004324,601,329,427,234,2431,2024-12-31 07:03:03,617
9230751286997,7179,728,430,36,277,2023-11-21 06:11:35,583
9230991595287,622,534,253,229,2065,2024-12-18 04:04:02,396
9230325454471,5964,938,454,159,2917,2024-01-14 20:58:35,381
9230817598215,1326,208,407,103,797,2023-04-07 04:09:24,658
9230965222030,2218,898,455,47,2729,2024-06-30 09:12:36,73
9230531073886,3890,488,113,216,2386,2023-09-15 09:12:30,198
9230504769021,8078,545,324,284,1450,2024-08-24 20:33:30,186
9230585087525,4083,837,329,51,1380,2023-05-16 13:23:23,376
9230323323380,7474,856,284,125,2028,2023-08-22 13:16:07,445
9230940913341,1280,532,394,264,888,2023-11-23 18:20:32,924
9230965222030,4535,716,484,158,2576,2023-06-12 23:08:39,68
9230380721970,4332,106,412,127,2132,2023-10-12 10:33:15,449
9230929167854,8709,130,473,213,899,2024-02-29 01:45:21,407
9230958106815,1279,386,451,220,1304,2023-09-30 10:55:22,197
9230174337699,793,275,465,123,1860,2023-06-24 05:56:34,939
9230108807547,2929,852,395,140,1083,2023-04-03 13:16:43,114
9230338505901,4943,204,194,289,1523,2024-04-19 17:51:52,196
9230218302795,6334,963,317,30,2649,2024-04-06 08:53:01,50
9230286659796,3044,826,483,296,1704,2024-06-27 19:58:58,819
9230916001896,9118,117,444,232,1483,2023-10-27 13:25:12,674
9230504769021,6226,363,209,85,711,2024-10-13 10:52:02,352
9230292005339,4966,383,232,55,2142,2024-09-06 14:12:25,727
9230277713469,3887,598,141,218,295,2023-01-14 23:00:41,318
9230199794288,9041,548,240,298,2089,2023-01-30 08:22:06,374
9230991595287,1242,786,287,87,2490,2024-09-09 11:24:37,140
9230184750806,1198,773,274,26,2563,2024-03-01 09:16:49,346
9230549696488,6781,649,374,241,306,2024-12-15 04:48:10,354
9230760123315,5749,633,210,148,1526,2024-03-27 02:30:25,717
9230996123791,4404,117,140,111,2506,2023-03-04 02:04:46,875
9230405694220,710,248,243,200,2926,2024-01-11 11:32:04,640
9230734032528,5945,496,132,165,618,2023-02-04 01:21:23,530
9230996629579,8777,147,242,34,1215,2024-12-28 22:16:35,670
9230172475544,4559,213,309,228,596,2024-07-21 02:27:06,291
9230629451290,2483,423,429,119,1359,2024-04-23 20:02:16,657
9230423959650,3656,595,291,257,1314,2024-09-17 01:27:22,360
9230728340344,516,770,283,153,2841,2024-01-24 12:05:46,738
9230683830895,8007,561,277,234,2428,2023-07-21 08:03:56,82
9230423959650,6669,492,343,54,2363,2023-04-24 18:00:49,920
9230453084420,6356,217,313,82,504,2023-07-31 21:36:41,281
9230292005339,6118,854,94,196,1821,2024-03-18 08:24:58,618
9230610000463,9027,652,469,29,1123,2024-01-21 00:03:17,645
9230734032528,2789,350,321,298,1070,2024-11-11 11:27:14,964
9230199794288,8018,786,317,238,752,2024-06-30 10:32:29,511
9230274619633,9428,967,91,280,671,2024-03-26 00:36:31,467
9230291832784,7400,812,431,79,205,2023-12-29 00:01:42,997
9230297855405,2360,391,173,140,1771,2023-03-31 22:45:35,614
9230952507106,9255,642,331,257,367,2024-05-23 01:50:09,772
9230878479840,5855,978,398,233,2283,2024-10-16 09:43:27,940
9230522252850,7765,647,418,33,806,2024-02-11 11:49:47,147
9230336452998,1170,745,242,130,704,2023-08-29 20:56:18,672
9230213698765,8719,574,118,83,2292,2023-05-15 19:41:56,476
9230892354021,4353,839,380,143,369,2023-11-23 12:01:47,750
9230307828705,5582,345,230,192,1240,2023-07-25 18:19:01,503
9230338505901,4840,988,470,77,920,2024-04-25 14:54:53,624
9230949419871,7843,512,415,252,2986,2024-11-30 17:12:32,98
9230718459155,1353,530,105,55,1401,2024-05-29 09:25:54,379
9230353836706,4270,277,58,74,2904,2024-07-13 09:09:25,289
9230892354021,1123,452,310,116,482,2024-12-09 10:17:10,195
9230804324464,7629,103,253,264,2652,2024-05-12 07:37:03,177
9230172475544,4935,653,294,237,2607,2024-03-25 21:04:52,528
9230274619633,6069,166,173,186,2176,2023-05-02 02:45:55,581
9230633703313,2968,110,66,64,2789,2024-02-11 11:18:41,513
9230678620520,840,301,398,282,2293,2024-08-01 18:56:38,975
9230904602671,5138,136,271,118,256,2024-04-08 11:12:10,102
9230453084420,7900,492,137,175,1194,2024-04-06 04:09:56,915
9230108807547,7067,269,258,107,1739,2024-02-26 11:28:18,221
9230283949996,3757,680,114,226,1484,2024-09-17 19:16:52,141
9230130432269,1063,829,73,26,2159,2023-09-02 07:10:01,670
9230707794631,5870,127,386,94,1280,2024-02-11 11:09:10,977
9230626020914,5037,870,191,97,1821,2023-08-26 09:46:31,65
9230174337699,5093,501,106,219,1061,2024-05-31 17:44:29,74
9230717631811,2767,423,403,260,2263,2023-06-14 15:01:19,197
9230460235560,924,674,376,300,1165,2023-04-25 05:34:48,76
9230460235560,8719,159,207,237,538,2023-10-31 03:52:02,960
9230927917724,4271,860,379,40,2616,2023-01-01 10:39:36,731
9230681869488,3712,851,488,95,1835,2023-02-04 01:59:14,470
9230386899259,7288,863,494,214,2754,2023-09-29 08:46:11,63
9230184750806,8388,638,298,239,421,2023-07-21 01:38:16,588
9230131679184,8043,594,185,300,1443,2024-03-24 13:57:05,477
9230874591636,5066,448,367,177,3000,2023-10-29 23:21:30,217
9230989253929,7151,821,294,267,1928,2024-04-22 05:11:18,758
9230510851164,9775,190,398,253,2415,2023-05-28 13:01:16,244
9230136370951,6035,377,343,169,1961,2023-12-30 18:38:42,745
9230424681184,5770,813,89,180,915,2024-01-19 06:07:21,753
9230200289727,5740,214,166,97,2676,2024-08-01 04:26:58,931
9230376679320,7587,664,453,159,1703,2024-12-06 01:21:12,929
9230280094327,3077,184,295,29,1060,2023-12-19 14:45:29,186
9230132527460,1610,809,390,136,2174,2023-06-27 13:31:42,129
9230324505412,6800,851,217,63,935,2024-03-07 20:58:27,240
9230750008450,6347,722,115,242,1081,2023-03-02 16:28:13,108
9230136074684,2101,664,193,226,2813,2024-08-17 09:44:11,402
9230839531825,7408,105,429,36,2953,2023-05-15 02:23:41,971
9230933143804,9173,484,203,57,1127,2023-09-30 00:18:56,502
9230957219651,9699,332,130,188,225,2024-01-13 09:46:12,299
9230267833934,3251,999,308,108,1543,2024-11-20 02:30:08,987
9230751286997,6576,721,201,200,904,2024-03-04 06:46:29,531
9230829631581,2020,679,206,27,2720,2023-02-05 21:15:32,60
9230531073886,8519,101,459,84,1413,2024-12-22 19:50:21,62
9230655468230,7917,742,332,244,323,2024-05-04 23:22:52,758
9230390393385,3806,654,455,29,2649,2024-08-19 21:30:14,446
9230519509585,3604,100,193,217,2400,2024-04-03 15:53:30,824
9230423959650,2762,760,498,123,1731,2024-12-06 00:52:15,711
9230801432971,1719,140,489,48,1075,2024-04-18 03:05:44,776
9230243179920,7279,236,100,110,2019,2023-08-29 05:59:54,892
9230130432269,8409,962,239,233,2256,2024-11-23 07:47:43,665
9230816548778,7810,913,102,118,2789,2024-08-31 12:18:42,915
9230750008450,8534,259,405,197,1224,2024-01-23 19:22:20,516
9230532210174,2043,696,476,83,2620,2023-03-05 02:56:16,288
9230877653565,8127,272,434,24,1786,2024-10-26 17:43:20,101
9230283949996,5631,841,87,253,2257,2023-01-12 09:39:20,122
9230445974479,5944,881,175,207,2353,2023-12-18 03:16:15,730
9230701523260,9675,672,438,288,2430,2023-12-13 21:52:06,776
9230882185417,2343,851,71,210,1693,2024-03-01 11:50:35,403
9230336452998,9481,998,168,140,1271,2023-02-26 21:13:10,888
9230141002657,4222,380,349,291,930,2023-07-25 05:54:28,852
9230489567018,3239,739,153,289,1050,2023-07-19 15:09:28,511
9230226068492,3212,331,219,27,788,2023-04-08 22:21:08,852
9230734119779,4857,507,407,255,2785,2023-02-03 21:36:04,723
9230359400406,9034,611,393,219,1734,2023-03-03 15:59:33,755
9230815165481,2771,326,198,211,2400,2024-05-20 19:01:19,741
9230248021475,6691,378,112,22,2087,2024-04-19 14:53:03,283
9230626020914,762,201,455,72,2400,2024-01-18 04:23:09,578
9230135697838,7724,671,493,179,584,2024-10-03 09:08:01,981
9230728340344,7555,312,70,181,2779,2023-03-14 15:22:43,288
9230449994233,5667,770,363,119,2064,2023-01-06 06:58:25,935
9230424834512,7268,798,74,66,440,2024-01-04 23:44:11,800
9230547718818,4450,399,312,167,622,2023-11-01 03:36:12,854
9230648571772,1694,861,100,227,1653,2023-01-08 19:09:13,771
9230169412325,1285,544,96,97,2073,2023-06-16 03:44:18,98
9230492137781,6066,357,424,118,2538,2023-07-11 12:37:04,78
9230536743904,3309,423,197,208,2142,2023-04-12 17:20:21,249
9230898156533,932,113,276,150,804,2024-06-27 12:25:08,596
9230270654265,5329,773,103,115,2478,2024-12-31 19:48:05,157
9230302161434,2272,231,351,65,1797,2024-08-31 18:09:43,487
9230759296495,7210,187,399,182,1828,2024-10-11 18:49:44,696
9230156332171,2975,360,423,93,2946,2023-12-25 06:34:26,88
9230904602671,9366,206,360,271,1644,2023-03-19 07:38:38,146
9230302161434,4377,875,261,127,2092,2023-04-17 05:50:52,969
9230208786773,5131,447,335,154,1703,2023-12-14 00:05:56,348
9230141002657,6743,211,349,261,267,2023-03-12 23:59:41,676
9230892354021,4149,879,56,226,1527,2023-08-13 08:14:04,695
9230510851164,3622,205,364,102,652,2023-01-25 10:42:09,142
9230854996962,9232,731,131,220,2365,2024-09-28 08:44:18,642
9230788912728,3998,986,107,32,874,2024-10-03 04:54:10,414
9230575260490,7624,390,412,27,2302,2024-03-03 22:39:38,474
9230609873958,5246,991,155,212,1036,2023-04-02 22:52:26,578
9230677273280,9424,508,449,279,841,2024-08-13 08:48:43,709
9230276004324,9733,203,410,172,1027,2023-04-13 19:22:26,205
9230913469186,8666,221,252,55,614,2024-02-03 18:13:53,215
9230553677954,8439,540,72,174,1070,2024-09-20 03:56:44,313
9230509988441,6324,970,85,134,3000,2023-11-25 11:25:56,84
9230417634205,1478,293,117,130,1901,2023-08-10 23:27:43,305
9230130590594,1994,809,187,289,2430,2024-11-22 03:10:48,167
9230203803040,5193,401,210,102,2936,2023-04-06 13:50:51,486
9230262593890,3752,334,251,109,2375,2024-11-12 21:15:21,840
9230401465493,3512,825,274,44,1470,2024-03-24 13:30:55,366
9230804848289,4969,204,236,281,1245,2024-04-27 22:24:25,863
9230131212541,1374,255,61,224,1622,2024-02-14 16:01:49,736
9230817598215,2263,712,418,215,1196,2023-03-10 21:30:29,773
9230108284824,3418,376,313,72,1501,2024-03-16 12:27:15,807
9230625617252,7125,200,245,238,663,2023-05-01 10:11:32,914
9230734328465,1593,781,55,281,2268,2024-07-13 07:19:24,208
9230834904761,8205,208,81,150,1513,2023-05-23 16:32:41,536
9230868543023,9573,573,421,33,2136,2024-11-05 00:55:09,874
9230801432971,6832,188,141,136,2164,2024-05-02 00:43:26,817
9230397501087,9109,830,140,136,1375,2024-04-12 06:28:17,103
9230773751253,3313,900,141,192,506,2024-02-23 14:10:42,460
9230563265024,8828,243,102,259,1624,2024-10-10 10:27:51,660
9230438965158,1492,882,118,22,2828,2024-02-11 08:15:46,673
9230376679320,1168,153,56,252,1873,2023-12-23 04:05:30,296
9230509988441,2845,683,355,271,1361,2023-10-12 21:38:42,787
9230175168797,6379,406,73,49,338,2024-12-11 02:20:28,325
9230918324323,1284,342,212,194,564,2023-11-14 08:23:36,93
9230131213667,2177,116,96,188,365,2024-01-03 23:25:38,54
9230609873958,9616,815,381,94,1254,2023-12-03 14:23:42,115
9230518578339,7439,706,499,60,2896,2023-06-01 13:45:14,553
9230284966704,7253,137,199,70,2202,2023-04-19 01:35:11,328
9230449994233,9776,195,256,105,1763,2024-04-08 18:32:21,636
9230633703313,8653,719,426,268,270,2024-08-22 17:25:45,265
9230406147934,6606,729,160,247,2512,2024-06-22 23:02:28,154
9230627366212,3752,375,313,180,1439,2023-03-17 22:40:49,630
9230569464483,5557,255,135,245,326,2023-09-23 10:33:31,791
9230683830895,4015,538,328,216,1150,2023-09-26 02:07:19,230
9230210475028,6181,410,366,21,2542,2023-11-17 18:01:09,868
9230347659110,7154,731,288,265,2860,2024-08-05 15:24:57,98
9230417657556,4895,407,312,134,768,2024-06-30 16:53:38,289
9230899644989,5115,634,463,40,491,2024-04-03 21:22:52,371
9230834904761,4892,713,307,182,2410,2024-07-28 21:54:42,844
9230286659796,2673,565,90,235,1030,2024-05-29 23:41:33,131
9230993414106,1293,289,92,126,512,2023-01-02 05:40:33,650
9230469234286,2006,711,461,92,1501,2024-04-30 13:48:54,459
9230101039883,7289,627,157,23,1380,2024-10-17 20:10:00,967
9230328855785,1966,672,227,210,632,2024-08-23 04:02:47,969
9230406147934,4490,687,199,64,2424,2023-07-09 13:07:23,880
9230882185417,9768,735,210,184,1839,2023-05-31 14:40:04,715
9230110752086,1251,822,408,270,2732,2023-08-16 13:56:31,622
9230161844343,4196,574,441,96,832,2023-08-11 00:32:46,309
9230223870632,1924,811,237,156,380,2024-07-05 22:14:13,485
9230277713469,1589,496,352,89,786,2024-01-11 18:47:25,443
9230899644989,6947,976,53,33,2851,2024-08-28 07:01:26,888
9230916001896,1784,496,311,213,1588,2023-03-05 06:35:34,823
9230536743904,798,914,318,164,647,2024-09-20 20:30:14,606
9230513601178,5756,241,120,294,214,2023-10-05 17:54:44,900
9230799348185,6203,375,66,36,1073,2023-05-05 15:53:42,193
9230491718472,2923,184,408,119,1467,2023-06-29 02:28:53,814
9230104488435,8125,630,258,182,1728,2024-11-15 13:19:14,120
9230718459155,3168,843,292,29,1397,2023-12-23 23:12:28,612
9230844863890,8581,510,341,276,2454,2023-11-27 08:40:49,752
9230280094327,6830,315,267,127,225,2024-05-20 09:00:38,212
9230478323663,8880,911,192,235,1055,2024-01-12 04:40:11,484
9230461913145,6890,593,251,31,844,2023-01-20 03:11:54,294
9230701049720,4824,626,145,269,1209,2023-08-22 14:52:21,156
9230380831002,7179,183,59,60,1946,2024-11-22 07:07:25,376
9230865562600,3857,611,314,55,2310,2024-03-06 08:33:12,281
9230297542011,3995,904,167,134,2900,2023-10-21 06:55:04,491
9230483525064,4029,333,181,162,1916,2024-12-20 09:51:21,424
9230372079637,4526,930,180,257,2184,2023-08-10 21:59:49,868
9230175549082,1776,847,162,67,2241,2023-11-26 10:26:38,968
9230280094327,5561,116,411,42,1407,2024-08-15 04:04:55,233
9230131679184,8281,412,239,225,2844,2024-12-08 01:18:31,592
9230542774756,4745,663,231,226,2482,2023-02-20 01:36:54,887
9230732582752,9279,938,438,85,2449,2024-02-15 15:49:17,181
9230174337699,7188,551,212,86,2898,2023-11-23 01:15:06,711
9230705284347,3769,484,277,259,928,2024-05-12 06:10:03,876
9230660795550,7041,582,160,129,1752,2023-11-07 08:51:14,202
9230369808467,7758,356,385,35,1244,2024-01-03 14:32:01,771
9230210475028,7953,439,339,277,1363,2024-04-03 12:16:22,909
9230740178078,2694,921,152,37,307,2023-06-09 05:34:26,451
9230677273280,2954,564,434,44,323,2024-07-01 01:53:16,950
9230502363761,6141,677,172,150,2025,2023-05-13 05:34:13,846
9230737442961,7899,875,82,69,329,2024-01-18 20:25:12,706
9230458233434,955,303,207,50,1069,2023-03-29 01:43:31,170
9230584816103,3736,722,141,41,1422,2023-09-03 23:53:41,188
9230678620520,7565,428,83,132,1872,2023-03-25 05:02:57,683
9230518716541,6510,684,72,211,2987,2023-12-26 19:35:00,109
9230839531825,4545,681,305,216,2172,2023-12-08 01:38:59,854
9230768600866,4952,623,441,236,497,2024-10-11 18:15:22,468
9230445523109,6434,159,181,160,266,2023-09-04 05:26:02,346
9230130862663,1138,652,354,184,1745,2024-11-14 00:18:59,670
9230199794288,6089,194,170,37,448,2023-10-10 05:35:17,296
9230283949996,4592,618,96,245,1210,2024-07-29 20:42:47,198
9230323323380,3105,440,259,134,665,2023-12-20 16:18:32,976
9230131679184,2203,886,52,84,2831,2023-07-01 18:13:15,259
9230585087525,9956,600,56,218,2920,2024-08-22 19:01:15,602
9230544164977,582,890,273,125,2539,2024-07-12 06:32:53,529
9230297580025,7317,292,147,55,1960,2024-11-06 20:03:21,572
9230408988930,1312,248,438,143,2243,2024-11-29 19:16:26,80
9230854996962,5138,415,277,84,1695,2023-02-12 12:07:36,805
9230436309566,4289,656,269,105,2896,2023-02-05 13:04:06,803
9230277713469,3294,205,466,45,1156,2024-12-23 13:32:24,293
9230407015189,2230,667,482,288,1739,2024-12-12 04:32:32,640
9230164904391,8430,476,208,208,1877,2023-01-31 14:56:10,767
9230510851164,2306,800,114,124,2580,2023-08-08 15:04:09,222
9230372079637,9293,767,153,226,659,2023-03-05 19:44:35,887
9230620961607,8884,328,289,265,1408,2023-06-06 15:33:06,533
9230843939004,4598,707,62,161,1266,2023-02-21 03:49:26,285
9230185115570,9397,403,434,149,2658,2024-07-03 06:56:52,351
9230816548778,9152,601,407,158,1392,2023-07-12 05:30:05,911
9230848893085,5461,120,155,121,776,2024-03-26 03:25:34,676
9230615495383,6692,198,483,219,1353,2024-05-05 03:07:01,625
9230595811548,6453,326,119,151,506,2024-03-06 02:20:16,135
9230276660407,4769,190,172,57,2584,2023-10-24 14:06:41,686
9230347659110,5059,979,478,297,1321,2023-04-10 13:15:42,506
9230436309566,2928,655,141,99,1397,2024-10-14 18:13:00,652
9230734656004,6845,501,61,84,619,2023-09-30 02:25:34,800
9230377854779,1385,331,223,168,1384,2024-07-09 07:47:37,502
9230492437848,1289,453,142,153,231,2024-10-27 18:13:39,793
9230736702569,9916,384,341,231,2509,2024-03-20 11:05:39,290
9230252568240,7932,230,337,121,1038,2024-04-10 05:11:30,187
9230545817301,2169,679,172,167,1437,2024-01-30 15:53:15,344
9230483063262,3509,497,126,34,895,2024-07-11 15:39:12,992
9230678620520,3591,842,60,300,1964,2024-10-24 23:41:07,317
9230927056639,3865,607,290,155,2999,2023-06-19 20:21:08,674
9230804848289,4326,965,341,32,1063,2024-02-02 18:46:10,209
9230701049720,5848,460,456,25,1294,2023-10-13 15:32:53,920
9230745590992,5446,975,328,39,691,2024-11-15 19:55:40,865
9230783578773,3142,258,216,80,2448,2023-02-17 22:45:49,105
9230269592945,664,553,162,101,788,2024-01-20 06:20:12,855
9230676813795,7896,444,164,278,1221,2024-11-08 23:32:21,676
9230912538628,530,264,230,116,278,2023-08-05 09:46:56,637
9230376679320,5883,486,311,276,1753,2023-03-29 18:09:25,179
9230993322733,2989,248,218,185,1183,2024-10-01 14:18:49,54
9230952507106,1586,121,330,207,1157,2024-09-04 23:08:47,992
9230328855785,1856,609,179,85,714,2024-07-05 12:36:15,448
9230308743962,1801,367,264,65,2773,2024-08-31 07:50:18,931
9230424681184,2721,261,485,91,1377,2023-09-04 16:51:15,446
9230257976986,2324,199,309,203,1454,2024-06-09 18:04:13,960
9230693732136,8219,761,340,46,1173,2023-08-03 07:49:54,993
9230938865042,1808,942,312,230,2240,2024-04-04 20:39:38,952
9230927917724,3781,528,174,148,1029,2024-11-10 09:27:06,515
9230719228714,9395,426,264,44,1646,2024-09-11 08:19:05,601
9230768882619,9032,716,240,284,1898,2023-06-07 22:56:36,189
9230128026064,4452,630,425,216,1060,2024-12-19 11:08:41,244
9230927056639,4045,352,114,145,1880,2024-02-25 06:39:27,227
9230216678436,989,511,102,293,855,2024-10-29 19:27:04,583
9230648571772,8067,246,68,215,2443,2024-04-01 09:00:45,738
9230613161747,6840,963,220,38,1484,2024-10-30 06:47:38,606
9230248021475,1919,351,158,123,2064,2023-01-10 07:03:17,853
9230583143146,8990,306,163,235,1520,2023-06-30 01:20:03,566
9230492137781,5958,927,235,70,438,2023-06-16 00:02:05,440
9230570122595,3789,120,190,157,1746,2023-10-07 21:23:30,92
9230353836706,890,522,417,130,595,2023-04-16 11:46:00,131
9230916001896,9880,933,148,189,643,2023-10-09 03:02:50,464
9230582711549,4667,746,234,121,2161,2024-03-18 07:20:41,666
9230296988060,9279,696,296,278,1634,2023-07-09 21:34:08,880
9230324505412,7248,463,287,123,2855,2023-04-13 00:51:17,949
9230457133173,9665,677,212,238,2502,2023-11-11 23:41:59,480
9230338505901,4058,446,323,60,873,2024-12-21 06:13:14,761
9230859259858,4228,686,338,210,307,2024-03-06 16:13:16,501
9230935333762,5302,906,57,92,443,2024-09-23 01:04:33,974
9230206993428,5354,647,500,73,637,2024-11-21 15:56:55,476
9230276004324,6814,261,129,108,2066,2024-06-24 15:03:53,868
9230250373229,5739,505,273,26,489,2024-06-21 03:19:40,775
9230284966704,1797,155,243,103,2199,2024-03-01 18:54:02,508
9230677273280,8862,289,388,173,2353,2024-08-11 22:09:23,464
9230538379054,7912,728,102,241,735,2024-07-31 06:37:58,817
9230744398113,2678,226,327,79,2173,2023-10-26 19:24:51,201
9230259441946,5598,640,159,199,1276,2023-12-01 02:08:47,668
9230478323663,2207,485,440,75,1574,2024-11-24 03:44:53,179
9230277146142,2789,201,451,72,1240,2024-01-19 15:18:33,949
9230493806941,7962,843,142,180,1886,2023-05-06 10:19:57,557
9230793158951,4728,857,475,228,808,2024-01-22 20:27:41,973
9230584816103,3492,258,206,99,2171,2024-12-11 05:56:02,181
9230758196297,7523,766,390,157,733,2023-03-24 05:41:10,763
9230668420188,5960,495,496,45,508,2024-10-11 05:53:31,227
