Amount Charged,Resources Consumed,Datetime Charged,MSISDN
18,54 MB data,2023-10-24 14:29:45,9230949423190
0,16 SMS,2023-06-20 08:01:00,9230584157454
0,33 SMS,2024-07-29 04:06:45,9230214230900
0,37 MB data,2024-03-04 19:08:29,9230336452998
0,27 SMS,2024-04-05 17:31:36,9230988629670
11,160 seconds voice call,2023-04-28 04:46:29,9230845739714
10,191 seconds voice call,2023-12-23 07:45:50,9230768600866
9,5 SMS,2023-09-23 04:48:18,9230995147362
5,13 MB data,2023-07-06 00:33:36,9230242009124
16,97 MB data,2023-04-27 13:01:03,9230894240000
0,174 seconds voice call,2024-04-01 21:44:00,9230248021475
19,10 SMS,2024-09-30 12:59:52,9230874591636
0,259 seconds voice call,2024-11-13 12:10:57,9230140927318
11,46 MB data,2023-12-10 05:51:41,9230583143146
3,123 seconds voice call,2024-08-19 11:31:34,9230988629670
0,7 SMS,2023-10-04 03:48:02,9230141894241
16,27 seconds voice call,2023-08-05 22:58:32,9230913469186
0,100 MB data,2024-05-17 16:16:11,9230783578773
0,94 MB data,2023-02-17 08:46:00,9230270449680
9,29 SMS,2023-09-10 00:31:39,9230759296495
0,24 MB data,2024-01-08 06:35:21,9230894240000
15,181 seconds voice call,2024-09-13 09:32:03,9230677273280
0,284 seconds voice call,2024-04-15 17:53:19,9230134569915
3,49 SMS,2024-06-17 11:07:40,9230845937238
0,36 seconds voice call,2024-12-08 22:48:34,9230620962249
0,24 SMS,2023-07-06 23:12:42,9230286659796
19,195 seconds voice call,2023-04-20 00:13:42,9230203822216
15,78 MB data,2024-06-09 00:46:17,9230989253929
0,2 SMS,2023-03-24 10:27:58,9230202281036
0,253 seconds voice call,2024-05-30 03:11:25,9230815165481
0,89 MB data,2023-12-07 17:51:13,9230195976999
0,96 MB data,2023-03-09 01:38:27,9230874225782
0,9 SMS,2024-02-14 04:23:57,9230788912728
0,41 MB data,2024-04-19 07:49:37,9230199794288
3,34 SMS,2023-09-15 06:08:50,9230758196297
11,40 seconds voice call,2023-02-07 16:32:35,9230232190327
0,77 MB data,2023-05-17 03:25:10,9230703883514
15,58 MB data,2024-11-03 21:26:53,9230584157454
4,136 seconds voice call,2023-10-04 06:26:03,9230221414651
0,60 MB data,2024-01-31 23:43:49,9230493806941
0,47 SMS,2024-04-26 19:01:59,9230845937238
15,12 SMS,2024-03-28 18:57:41,9230817598215
16,18 SMS,2023-05-06 11:17:45,9230927069977
0,43 SMS,2023-05-02 10:05:03,9230181232816
18,81 MB data,2023-05-21 09:51:08,9230705284347
0,116 seconds voice call,2023-06-09 07:08:50,9230608797513
1,45 SMS,2023-11-17 19:45:21,9230899644989
13,34 SMS,2024-11-13 01:29:19,9230927069977
0,7 SMS,2023-08-23 23:53:08,9230220901940
0,42 MB data,2024-09-18 17:42:05,9230532210174
9,40 SMS,2024-08-28 05:58:38,9230734119779
15,7 SMS,2024-06-25 18:38:17,9230292331082
4,46 SMS,2024-07-16 05:44:50,9230483063262
2,206 seconds voice call,2023-05-12 03:16:20,9230991595287
0,64 MB data,2023-06-14 00:13:28,9230745590992
0,5 MB data,2024-05-08 00:35:46,9230764380110
15,23 SMS,2023-08-29 21:43:10,9230869170025
0,78 MB data,2023-05-10 22:38:34,9230276004324
0,157 seconds voice call,2023-03-24 14:37:52,9230535496574
0,77 MB data,2023-06-22 18:44:00,9230377208567
10,100 MB data,2023-12-18 05:20:15,9230518716541
14,1 SMS,2024-07-18 08:42:54,9230989253929
0,66 MB data,2024-04-11 06:33:40,9230273259061
16,17 SMS,2023-02-22 05:43:44,9230185115570
0,18 SMS,2024-04-26 07:19:03,9230260106137
1,28 MB data,2024-05-27 19:27:15,9230681362355
0,67 seconds voice call,2023-12-05 01:08:34,9230710465361
0,81 MB data,2023-01-07 16:48:40,9230859659207
6,75 MB data,2023-10-02 18:39:03,9230131212541
17,19 SMS,2024-01-08 00:47:54,9230406147934
6,8 MB data,2024-10-25 14:03:33,9230114635206
2,46 SMS,2023-07-14 06:51:42,9230172475544
11,4 MB data,2024-01-27 20:32:16,9230336452998
0,20 SMS,2024-08-11 19:48:10,9230935333762
12,21 MB data,2024-09-09 03:30:04,9230261321312
0,33 SMS,2024-04-16 00:29:21,9230854996962
0,110 seconds voice call,2023-02-05 16:11:23,9230797852798
17,264 seconds voice call,2024-05-06 23:37:04,9230877924960
12,3 MB data,2024-12-25 05:14:25,9230491725711
18,1 SMS,2024-01-20 03:49:42,9230859659207
0,33 MB data,2024-05-28 18:30:12,9230759262037
10,40 MB data,2023-02-19 19:17:12,9230353836706
17,193 seconds voice call,2024-05-21 00:59:08,9230696877696
5,50 seconds voice call,2023-07-31 02:22:32,9230678073159
0,42 seconds voice call,2024-07-12 00:19:21,9230292005339
0,3 SMS,2023-08-10 23:03:23,9230406147934
8,135 seconds voice call,2024-11-02 23:03:49,9230538379054
0,10 MB data,2023-08-03 05:07:10,9230549696488
0,36 SMS,2024-10-31 23:59:58,9230878479840
0,162 seconds voice call,2023-05-26 08:24:17,9230874591636
12,7 SMS,2023-04-11 15:09:09,9230369808467
15,40 SMS,2023-05-15 08:01:56,9230490717091
0,202 seconds voice call,2024-02-07 06:33:52,9230843939004
0,32 SMS,2023-07-06 15:07:41,9230395884015
14,28 MB data,2023-10-11 03:58:25,9230692205256
0,95 MB data,2023-11-26 12:18:04,9230199794288
4,35 SMS,2024-06-25 06:24:27,9230764380110
0,12 seconds voice call,2023-01-29 00:04:41,9230380831002
3,284 seconds voice call,2024-07-21 06:16:20,9230627366212
0,94 seconds voice call,2024-01-07 06:28:58,9230521850876
0,36 seconds voice call,2023-10-12 09:06:27,9230610000463
0,43 SMS,2024-05-07 08:31:31,9230917703637
0,205 seconds voice call,2023-11-11 11:10:39,9230986337820
0,50 MB data,2023-08-07 07:21:26,9230407100763
1,32 seconds voice call,2024-05-24 11:04:01,9230243179920
7,42 SMS,2024-03-16 12:07:37,9230737442961
17,36 MB data,2024-12-02 16:28:50,9230320913591
12,178 seconds voice call,2023-08-02 09:38:52,9230293952148
0,73 MB data,2023-10-31 07:18:16,9230428352927
5,23 seconds voice call,2023-01-23 11:50:14,9230403240894
0,9 SMS,2024-11-23 11:49:57,9230429988720
0,25 MB data,2024-01-21 13:20:44,9230610000463
0,44 seconds voice call,2024-12-11 15:04:01,9230261321312
0,71 MB data,2024-04-29 20:21:35,9230993322733
11,262 seconds voice call,2024-12-21 01:33:52,9230587802695
16,32 SMS,2024-06-04 05:14:22,9230671758459
0,56 seconds voice call,2024-02-26 22:59:29,9230671681911
0,5 seconds voice call,2023-03-14 05:33:57,9230531683554
12,51 seconds voice call,2023-07-06 02:33:41,9230280094327
0,99 seconds voice call,2023-05-04 04:19:21,9230782878829
0,198 seconds voice call,2023-12-26 04:11:07,9230859759249
20,281 seconds voice call,2023-08-11 22:44:53,9230274619633
0,33 SMS,2023-03-27 14:27:01,9230773751253
16,66 MB data,2023-10-27 07:31:55,9230740178078
0,9 seconds voice call,2023-04-26 14:04:23,9230759262037
0,33 SMS,2023-08-11 12:33:47,9230702302189
14,8 seconds voice call,2024-03-20 02:48:24,9230270449680
11,94 seconds voice call,2023-11-09 13:18:04,9230869170025
0,177 seconds voice call,2024-02-01 21:23:15,9230892354021
8,61 seconds voice call,2024-12-27 21:07:38,9230609873958
0,1 SMS,2024-05-26 19:02:11,9230696877696
0,26 SMS,2024-08-25 21:36:10,9230957219651
9,32 SMS,2024-04-06 05:26:31,9230292331082
15,73 MB data,2024-07-17 12:00:48,9230758196297
0,45 MB data,2024-07-11 02:29:29,9230535496574
0,13 MB data,2024-01-04 04:57:26,9230535496574
0,269 seconds voice call,2024-05-19 18:36:24,9230863763764
0,3 MB data,2024-07-25 10:53:23,9230773751253
0,62 seconds voice call,2024-02-21 16:42:57,9230296988060
1,281 seconds voice call,2024-07-31 08:26:24,9230367979227
19,69 MB data,2023-12-26 22:09:34,9230243179920
0,10 SMS,2023-10-24 17:08:56,9230416880924
0,17 SMS,2023-08-28 04:00:55,9230648571772
14,46 SMS,2024-08-14 03:54:17,9230542774756
15,2 MB data,2024-08-17 22:42:37,9230281653523
15,74 seconds voice call,2023-02-09 05:52:43,9230177089747
7,22 SMS,2023-04-27 12:43:33,9230998618451
0,226 seconds voice call,2023-01-15 16:39:21,9230449994233
0,29 MB data,2024-04-26 17:47:24,9230518716541
15,69 MB data,2024-11-28 09:39:21,9230445523109
0,35 SMS,2024-12-28 03:00:07,9230182771385
13,92 MB data,2023-05-09 02:47:31,9230805185257
10,47 SMS,2024-07-07 09:06:08,9230206172868
0,51 MB data,2023-12-16 08:36:44,9230865562600
15,206 seconds voice call,2023-10-30 05:51:02,9230257976986
0,42 MB data,2023-03-03 12:20:10,9230407015189
3,23 SMS,2024-07-30 16:57:26,9230877924960
0,8 SMS,2023-05-19 07:22:42,9230231393360
1,20 SMS,2024-12-08 19:30:24,9230478323663
16,26 SMS,2024-02-10 17:22:29,9230678073159
0,20 SMS,2024-08-05 21:56:17,9230659891639
0,20 seconds voice call,2023-11-24 13:14:20,9230817598215
0,94 MB data,2024-02-04 15:48:34,9230203803040
0,44 SMS,2024-06-23 12:53:04,9230781941999
0,173 seconds voice call,2023-05-23 11:29:52,9230136370951
0,29 MB data,2024-10-16 01:52:28,9230243910318
0,207 seconds voice call,2023-09-14 07:32:59,9230110752086
0,44 MB data,2024-10-12 15:22:27,9230768882619
0,277 seconds voice call,2023-02-28 17:25:26,9230445523109
10,74 MB data,2023-04-20 07:57:10,9230150956349
16,36 MB data,2024-05-24 02:16:51,9230457133173
8,40 SMS,2024-09-25 19:37:12,9230549696488
0,45 SMS,2024-10-24 02:56:33,9230364676464
0,151 seconds voice call,2024-02-25 14:09:14,9230533971297
14,40 SMS,2024-03-23 14:03:43,9230445974479
4,257 seconds voice call,2024-12-06 05:07:14,9230877653565
0,45 SMS,2023-07-15 17:19:02,9230781941999
11,54 MB data,2023-03-27 02:07:08,9230340061181
13,122 seconds voice call,2023-06-16 03:54:44,9230371232044
0,91 MB data,2023-04-07 18:15:15,9230297855405
17,114 seconds voice call,2023-12-14 04:25:28,9230297855405
20,122 seconds voice call,2023-01-09 20:56:25,9230461913145
1,26 SMS,2023-06-18 09:17:36,9230260106137
0,148 seconds voice call,2023-06-29 05:33:49,9230768882619
0,16 MB data,2023-04-23 08:42:40,9230532570407
0,26 MB data,2023-07-08 03:11:32,9230320913591
7,92 seconds voice call,2023-12-25 19:39:16,9230804972100
19,30 MB data,2023-05-18 13:10:21,9230289915767
0,29 SMS,2024-05-18 09:49:51,9230951046596
0,270 seconds voice call,2024-10-21 11:04:39,9230286659796
14,28 SMS,2024-12-11 01:35:28,9230620962249
0,1 SMS,2024-02-16 22:07:10,9230376679320
0,23 SMS,2024-03-22 02:27:10,9230857572590
12,45 MB data,2023-11-07 10:46:46,9230861468048
0,91 MB data,2023-09-17 08:43:41,9230782878829
0,28 SMS,2023-12-02 20:06:12,9230701049720
13,232 seconds voice call,2023-04-10 01:36:00,9230582711549
19,56 MB data,2024-12-31 17:17:55,9230996629579
13,63 MB data,2023-10-09 18:26:42,9230532210174
0,29 SMS,2024-09-21 17:22:57,9230877924960
17,5 SMS,2023-01-15 18:25:37,9230913067921
0,24 SMS,2024-10-17 13:56:51,9230644375655
12,105 seconds voice call,2023-01-09 08:05:43,9230240764422
5,133 seconds voice call,2024-09-03 04:36:02,9230771370719
14,26 SMS,2023-12-07 01:16:08,9230430137914
0,90 MB data,2023-04-18 10:55:22,9230668420188
0,2 SMS,2023-04-11 02:21:44,9230681362355
0,224 seconds voice call,2023-01-29 10:19:17,9230889163981
0,284 seconds voice call,2023-02-07 12:09:48,9230283949996
0,16 SMS,2024-07-16 16:43:28,9230988629670
0,91 MB data,2023-01-02 13:07:42,9230478323663
20,80 MB data,2024-12-16 00:31:57,9230390393385
0,20 seconds voice call,2024-08-15 12:49:37,9230367979227
17,84 MB data,2024-04-15 04:18:25,9230877924960
0,50 SMS,2023-09-18 20:17:51,9230906222160
2,182 seconds voice call,2024-06-30 15:43:17,9230175549082
19,30 SMS,2024-09-12 14:45:12,9230498727181
14,243 seconds voice call,2023-03-12 17:20:32,9230542774756
0,36 seconds voice call,2024-10-13 12:22:40,9230553625236
15,185 seconds voice call,2024-01-10 02:50:02,9230439195173
0,28 SMS,2023-03-04 17:53:19,9230838747192
7,47 SMS,2023-05-23 19:58:48,9230198819986
15,43 SMS,2023-03-23 05:50:37,9230113042916
0,92 seconds voice call,2024-01-09 10:30:36,9230260106137
1,26 MB data,2024-07-06 18:41:00,9230933143804
0,51 seconds voice call,2024-02-23 19:27:10,9230276004324
16,39 SMS,2023-04-21 19:40:47,9230683830895
0,266 seconds voice call,2024-12-30 05:55:17,9230636066934
18,222 seconds voice call,2023-01-02 06:15:43,9230680847512
10,10 SMS,2024-07-22 03:52:55,9230712491291
14,6 MB data,2023-12-23 23:03:49,9230324505412
13,10 SMS,2024-11-23 08:59:45,9230316119294
0,83 MB data,2024-08-15 13:40:40,9230199794288
0,5 SMS,2024-07-12 05:55:51,9230291832784
0,12 SMS,2023-03-23 02:30:00,9230483525064
0,43 SMS,2024-10-05 15:20:07,9230816548778
0,280 seconds voice call,2023-11-23 21:57:31,9230338854256
0,80 seconds voice call,2024-11-16 21:37:40,9230134569915
0,255 seconds voice call,2024-07-07 10:11:15,9230737100009
12,10 SMS,2024-07-27 21:09:16,9230532210174
0,31 MB data,2023-11-08 07:58:23,9230291832784
20,156 seconds voice call,2024-12-03 01:45:38,9230518716541
0,273 seconds voice call,2024-09-02 09:55:14,9230242009124
20,65 MB data,2023-11-30 23:30:47,9230488988175
20,134 seconds voice call,2023-12-10 22:44:39,9230169412325
14,48 SMS,2024-08-08 09:39:27,9230277146142
0,49 SMS,2023-03-16 04:34:31,9230438965158
12,16 MB data,2024-09-23 11:56:21,9230156332171
0,229 seconds voice call,2024-11-27 05:47:49,9230277146142
17,79 seconds voice call,2023-06-26 11:23:22,9230993322733
0,67 MB data,2024-08-23 18:10:52,9230541679053
0,80 MB data,2023-02-21 01:49:51,9230293952148
0,219 seconds voice call,2023-09-11 09:17:27,9230862699321
18,30 MB data,2024-06-15 06:31:59,9230927917724
7,42 seconds voice call,2024-04-27 05:04:57,9230793158951
0,81 MB data,2023-01-30 21:05:06,9230737442961
13,7 MB data,2024-09-09 19:31:01,9230584177819
0,2 MB data,2024-08-31 05:17:30,9230531683554
0,41 SMS,2023-10-05 12:38:29,9230538379054
0,94 MB data,2024-11-29 06:45:18,9230213698765
13,62 MB data,2024-08-27 03:17:40,9230899644989
18,24 MB data,2023-07-31 15:48:50,9230843939004
0,272 seconds voice call,2023-03-10 03:43:13,9230938865042
5,199 seconds voice call,2024-01-24 08:48:10,9230488909528
0,43 SMS,2023-12-16 21:32:40,9230773751253
12,168 seconds voice call,2023-12-03 20:02:14,9230694303636
6,82 MB data,2024-12-26 15:26:13,9230719228714
2,34 SMS,2024-01-30 22:30:57,9230747965604
13,80 MB data,2023-03-04 15:22:00,9230929167854
0,270 seconds voice call,2024-12-13 16:35:58,9230783578773
0,26 SMS,2023-02-24 23:34:50,9230515222731
3,10 SMS,2024-04-13 05:27:39,9230174392318
0,38 SMS,2023-07-19 10:26:07,9230406147934
13,138 seconds voice call,2023-12-30 09:54:33,9230836421597
0,211 seconds voice call,2024-06-14 14:14:19,9230951173620
13,27 MB data,2024-06-12 11:49:27,9230293207299
9,25 SMS,2024-02-05 00:26:42,9230371331909
0,15 SMS,2023-05-02 01:04:31,9230531683554
16,76 seconds voice call,2024-01-20 11:36:52,9230776465178
3,4 MB data,2023-05-31 21:27:50,9230628658338
0,101 seconds voice call,2024-06-04 21:44:15,9230134569915
18,53 MB data,2023-11-13 05:01:07,9230625617252
14,86 MB data,2024-04-11 13:04:43,9230582461373
0,123 seconds voice call,2024-02-12 23:14:12,9230718459155
16,109 seconds voice call,2024-01-18 22:52:25,9230690127388
5,50 SMS,2024-04-30 13:56:46,9230841273951
11,47 SMS,2024-11-11 23:20:15,9230865836147
0,2 SMS,2024-09-16 06:35:35,9230296988060
9,39 MB data,2023-01-09 22:17:16,9230203803040
17,48 MB data,2023-06-06 23:48:03,9230320913591
19,270 seconds voice call,2024-02-06 08:09:04,9230198819986
0,6 SMS,2024-12-24 18:59:53,9230906222160
0,34 SMS,2024-09-23 09:23:00,9230237322715
0,2 SMS,2023-11-05 05:40:25,9230865562600
5,12 SMS,2024-04-22 17:18:38,9230198819986
0,37 SMS,2023-02-10 21:05:41,9230488988175
0,35 SMS,2023-12-04 13:46:11,9230297855405
12,39 MB data,2023-11-03 15:37:14,9230988629670
0,91 seconds voice call,2024-04-02 14:21:47,9230924151654
11,124 seconds voice call,2024-08-04 11:30:15,9230141002657
0,143 seconds voice call,2023-07-18 21:31:50,9230608137268
0,46 SMS,2023-11-13 10:26:22,9230237324066
3,40 SMS,2023-09-26 07:22:25,9230570122595
0,84 MB data,2023-12-24 18:16:17,9230751286997
0,24 SMS,2024-10-30 14:48:57,9230988629670
4,43 MB data,2024-12-12 08:03:56,9230323952441
19,8 seconds voice call,2023-07-27 18:45:18,9230493806941
0,166 seconds voice call,2024-02-27 04:31:14,9230621495764
5,15 MB data,2024-01-27 15:53:14,9230878479840
0,46 MB data,2024-12-13 08:57:28,9230560138149
3,39 MB data,2024-09-11 07:08:51,9230998618451
0,27 MB data,2023-10-25 22:13:47,9230677426741
0,37 SMS,2024-04-26 20:39:39,9230740178078
3,166 seconds voice call,2024-10-14 09:38:23,9230869170025
10,217 seconds voice call,2023-04-07 02:49:22,9230681362355
10,272 seconds voice call,2024-02-16 08:14:45,9230260106137
17,272 seconds voice call,2024-11-29 12:13:56,9230284966704
0,27 SMS,2023-01-12 01:57:46,9230620961607
0,10 seconds voice call,2023-07-06 20:27:33,9230823544998
0,29 MB data,2024-10-31 14:35:22,9230380831002
1,49 SMS,2023-10-22 06:48:03,9230231393360
19,224 seconds voice call,2023-12-08 23:50:41,9230898156533
4,21 SMS,2024-04-07 05:13:11,9230302161434
0,221 seconds voice call,2024-09-08 19:45:52,9230237841298
12,267 seconds voice call,2023-08-09 06:34:39,9230174337699
0,289 seconds voice call,2024-09-27 03:43:55,9230509988441
0,11 SMS,2024-12-04 01:12:58,9230131679184
0,27 SMS,2024-04-16 13:35:13,9230949423190
18,55 MB data,2023-03-03 06:15:17,9230677426741
0,185 seconds voice call,2024-08-19 11:19:27,9230600587929
0,265 seconds voice call,2024-10-13 08:17:35,9230239925602
0,17 SMS,2023-06-12 13:59:48,9230363807566
16,97 seconds voice call,2024-04-27 20:08:01,9230284966704
0,15 MB data,2023-02-18 10:15:16,9230863903371
0,235 seconds voice call,2023-06-22 20:29:08,9230134569915
0,82 MB data,2023-06-15 08:59:19,9230340148689
0,95 MB data,2024-06-04 12:15:39,9230988629670
8,61 MB data,2023-06-23 19:43:41,9230421889309
11,18 MB data,2023-07-31 16:27:19,9230610000463
2,133 seconds voice call,2023-03-29 03:12:28,9230859259858
0,85 seconds voice call,2023-10-04 16:39:13,9230458233434
2,270 seconds voice call,2023-10-09 15:43:50,9230509988441
4,44 SMS,2024-07-06 07:46:33,9230892354021
0,153 seconds voice call,2023-08-26 00:25:34,9230371232044
14,70 seconds voice call,2023-11-20 03:39:47,9230293207299
0,54 MB data,2024-03-18 07:08:53,9230206172868
0,62 seconds voice call,2024-03-01 08:37:48,9230130432269
0,94 MB data,2024-04-28 04:21:38,9230874591636
0,91 seconds voice call,2023-07-03 04:24:13,9230407100763
14,170 seconds voice call,2024-09-20 01:10:06,9230608797513
0,5 MB data,2024-04-15 19:18:24,9230297580025
7,34 seconds voice call,2023-03-31 12:30:06,9230626020914
0,108 seconds voice call,2024-05-26 07:35:28,9230493806941
6,17 SMS,2023-09-15 05:04:05,9230293207299
0,24 SMS,2023-05-04 01:44:55,9230756956744
19,22 SMS,2024-10-27 21:53:47,9230841273951
0,75 MB data,2024-03-29 14:04:48,9230639362130
2,43 MB data,2024-09-18 09:06:57,9230518716541
15,36 MB data,2024-05-16 05:15:43,9230771370719
0,74 MB data,2023-05-02 23:00:44,9230934702779
7,40 SMS,2024-05-18 02:57:54,9230135736693
0,45 MB data,2024-02-04 02:25:34,9230338854256
11,18 SMS,2023-02-05 19:35:54,9230717631811
6,201 seconds voice call,2024-08-27 03:17:11,9230302161434
8,55 seconds voice call,2023-04-29 01:50:18,9230877452953
0,17 SMS,2023-04-22 05:10:54,9230252568240
14,28 SMS,2023-04-15 07:24:39,9230363807566
3,99 seconds voice call,2023-04-15 14:05:28,9230712491291
0,24 seconds voice call,2024-08-31 23:43:34,9230407100763
5,33 seconds voice call,2023-02-21 04:33:17,9230364676464
0,218 seconds voice call,2024-10-12 04:15:20,9230224461766
10,89 seconds voice call,2023-06-19 03:10:46,9230530607842
0,131 seconds voice call,2024-05-19 20:26:42,9230816548778
0,199 seconds voice call,2023-05-11 06:19:51,9230799348185
13,17 SMS,2023-10-10 16:40:22,9230224556190
0,59 MB data,2024-01-23 13:02:50,9230898156533
3,9 MB data,2024-10-12 19:21:16,9230715340104
20,19 MB data,2023-06-04 07:40:56,9230999762562
7,14 SMS,2023-11-13 21:23:08,9230371232044
0,33 SMS,2023-07-06 14:03:38,9230823544998
0,150 seconds voice call,2023-12-06 21:00:39,9230377119445
0,239 seconds voice call,2023-06-21 09:35:20,9230582711549
0,12 SMS,2024-09-30 11:36:21,9230671758459
0,89 MB data,2023-03-12 18:24:00,9230216678436
0,104 seconds voice call,2023-07-26 00:25:48,9230889042748
0,41 SMS,2024-12-01 11:20:33,9230993414106
11,32 SMS,2023-06-24 07:39:18,9230478323663
13,95 MB data,2024-06-05 17:35:36,9230938865042
0,30 SMS,2024-03-12 09:54:22,9230999762562
0,50 SMS,2024-11-26 08:36:36,9230484748077
5,5 seconds voice call,2023-12-09 14:53:22,9230239925602
0,173 seconds voice call,2024-09-23 05:41:09,9230293207299
16,39 SMS,2024-04-10 15:07:34,9230136074684
9,39 SMS,2024-10-26 23:07:25,9230270654265
0,38 SMS,2023-10-14 13:32:52,9230478323663
9,32 SMS,2024-02-27 07:18:13,9230894240000
0,39 MB data,2023-09-23 22:45:05,9230274619633
10,18 SMS,2024-09-12 08:57:56,9230525329325
6,213 seconds voice call,2023-08-13 01:10:46,9230489567018
9,296 seconds voice call,2023-07-27 03:58:25,9230575260490
0,38 SMS,2023-04-25 12:28:15,9230372387956
0,79 seconds voice call,2024-03-08 16:32:12,9230262593890
3,16 SMS,2024-09-18 10:57:34,9230243910318
4,23 SMS,2024-06-11 07:57:41,9230377119445
0,76 MB data,2023-04-20 11:08:54,9230678073159
0,44 SMS,2024-10-24 21:39:31,9230648571772
0,20 SMS,2023-06-27 08:38:32,9230600587929
